post_id,likes,comments,shares,followers,engagement_rate,growth rate,engagement,Clause 1,Clause 2,Combined,Label
IG0001671,100301,7844,820,563412,19.34,0.137377266,108965,,,,unlabeled
IG0001672,179899,3512,487,1887985,9.74,0.00121823,183898,,,,unlabeled
IG0001673,195820,9030,200,1634468,12.55,0.025023433,205050,,,,unlabeled
IG0001674,63499,4221,2902,1886226,3.74,0.014473345,70622,,,,unlabeled
IG0001675,187665,8138,1433,1235825,15.96,0.024437117,197236,,,,unlabeled
IG0001676,96771,600,4309,1810362,5.62,0.008340873,101680,,,,unlabeled
IG0001677,17471,2902,3701,913777,2.63,0.017619178,24074,,,,unlabeled
IG0001678,118499,4983,4565,683598,18.73,0.1126393,128047,,,,unlabeled
IG0001679,22863,5571,3428,1310945,2.43,0.054159404,31862,,,,unlabeled
IG0001680,38399,5162,3483,1223663,3.84,0.051403042,47044,,,,unlabeled
IG0001681,24192,9398,1266,1208914,2.88,0.018777183,34856,,,,unlabeled
IG0001682,41749,6565,3057,1714158,3,0.014351069,51371,,,,unlabeled
IG0001683,195875,9176,3373,1288194,16.18,0.064043149,208424,,,,unlabeled
IG0001684,10269,3379,1350,1771317,0.85,0.001467834,14998,,,,unlabeled
IG0001685,161682,4159,578,1277320,13.03,0.061300222,166419,,,,unlabeled
IG0001686,101776,6261,4225,1815343,6.18,0.004461967,112262,,,,unlabeled
IG0001687,152909,371,3927,1635400,9.61,0.05032408,157207,,,,unlabeled
IG0001688,65143,7342,437,1965340,3.71,0.044877731,72922,,,,unlabeled
IG0001689,138300,4216,1239,336243,42.75,0.142753901,143755,,,,unlabeled
IG0001690,56708,3806,4690,287578,22.67,0.213507292,65204,,,,unlabeled
IG0001691,69071,8030,4737,456201,17.94,0.016659323,81838,,,,unlabeled
IG0001692,124754,676,4300,1131780,11.46,0.01961512,129730,,,,unlabeled
IG0001693,198089,1967,50,452059,44.27,0.004866621,200106,,,,unlabeled
IG0001694,120308,3395,4630,157125,81.68,0.355767701,128333,,,,unlabeled
IG0001695,99796,14,942,107795,93.47,0.18924811,100752,,,,unlabeled
IG0001696,61314,9944,3935,181946,41.33,0.271509129,75193,,,,unlabeled
IG0001697,15247,7957,4701,54516,51.19,1.390417492,27905,,,,unlabeled
IG0001698,66131,2789,2410,1090867,6.54,0.016317296,71330,,,,unlabeled
IG0001699,85031,1025,4523,736735,12.29,0.07166756,90579,,,,unlabeled
IG0001700,25438,3869,192,952976,3.1,0.020672084,29499,,,,unlabeled
IG0001701,105395,8848,2528,319866,36.51,0.23947528,116771,,,,unlabeled
IG0001702,88074,2239,1823,1151191,8,0.044649411,92136,,,,unlabeled
IG0001703,8228,1813,2795,1032318,1.24,0.039619575,12836,,,,unlabeled
IG0001704,101969,4509,2074,1693269,6.41,0.048190807,108552,,,,unlabeled
IG0001705,24999,3811,2273,465459,6.68,0.199373092,31083,,,,unlabeled
IG0001706,91983,799,2367,1862978,5.11,0.02426223,95149,,,,unlabeled
IG0001707,153560,3793,1504,1746625,9.1,0.037958921,158857,,,,unlabeled
IG0001708,97648,8540,94,1052165,10.1,0.022429942,106282,,,,unlabeled
IG0001709,167068,4207,3731,914010,19.15,0.006892704,175006,,,,unlabeled
IG0001710,4884,9785,2641,628734,2.75,0.092248868,17310,,,,unlabeled
IG0001711,25574,7409,4513,424622,8.83,0.017898272,37496,,,,unlabeled
IG0001712,126472,1066,1865,391899,33.02,0.177086443,129403,,,,unlabeled
IG0001713,72074,2799,4392,1564719,5.07,0.043777828,79265,,,,unlabeled
IG0001714,86747,1380,4395,870969,10.62,0.070611009,92522,,,,unlabeled
IG0001715,47050,645,4494,1543505,3.38,0.008616752,52189,,,,unlabeled
IG0001716,177184,1451,4354,1337699,13.68,0.068326283,182989,,,,unlabeled
IG0001717,191440,790,3727,1757458,11.15,0.000796605,195957,,,,unlabeled
IG0001718,31040,8938,2564,855448,4.97,0.095973104,42542,,,,unlabeled
IG0001719,181284,1146,3374,418922,44.35,0.082592941,185804,,,,unlabeled
IG0001720,33744,3454,104,154348,24.17,0.529323347,37302,,,,unlabeled
IG0001721,87116,2799,2995,80667,115.18,0.712806972,92910,,,,unlabeled
IG0001722,161560,363,2390,1877541,8.75,0.05033179,164313,,,,unlabeled
IG0001723,65835,932,1275,1543948,4.41,0.0403511,68042,,,,unlabeled
IG0001724,155470,4846,4261,1262628,13.03,0.05837032,164577,,,,unlabeled
IG0001725,46665,9174,1525,1523751,3.76,0.033141898,57364,,,,unlabeled
IG0001726,37126,6204,4675,791489,6.07,0.087556492,48005,,,,unlabeled
IG0001727,71681,4838,2585,840281,9.41,0.02713378,79104,,,,unlabeled
IG0001728,137337,2310,4349,824711,17.46,0.092274748,143996,,,,unlabeled
IG0001729,9467,9036,2220,316942,6.54,0.144505935,20723,,,,unlabeled
IG0001730,169338,8275,1153,269598,66.31,0.159496732,178766,,,,unlabeled
IG0001731,21851,8552,4433,449698,7.75,0.064710094,34836,,,,unlabeled
IG0001732,143793,6279,2748,1769830,8.63,0.015538216,152820,,,,unlabeled
IG0001733,42162,3803,3614,1950731,2.54,0.041369107,49579,,,,unlabeled
IG0001734,84566,7127,452,1540008,5.98,0.030129714,92145,,,,unlabeled
IG0001735,113934,3485,4213,441890,27.53,0.158636765,121632,,,,unlabeled
IG0001736,160918,6754,757,1821821,9.25,0.037050841,168429,,,,unlabeled
IG0001737,49327,8683,4097,1826242,3.4,0.025681153,62107,,,,unlabeled
IG0001738,50239,3850,2384,224193,25.19,0.017395726,56473,,,,unlabeled
IG0001739,103784,6954,4614,1084400,10.64,0.021117669,115352,,,,unlabeled
IG0001740,175003,4064,230,1411142,12.71,0.053431901,179297,,,,unlabeled
IG0001741,57142,4888,4131,610069,10.84,0.034750168,66161,,,,unlabeled
IG0001742,91515,1499,3828,1971978,4.91,0.017900808,96842,,,,unlabeled
IG0001743,32438,3753,3908,1239880,3.23,0.070571346,40099,,,,unlabeled
IG0001744,120699,1459,2886,1990426,6.28,0.017785137,125044,,,,unlabeled
IG0001745,146978,6755,3282,76618,204.93,1.189015636,157015,,,,unlabeled
IG0001746,85496,4986,792,502200,18.17,0.141975309,91274,,,,unlabeled
IG0001747,83449,6556,537,812055,11.15,0.108736477,90542,,,,unlabeled
IG0001748,103540,5434,897,834559,13.17,0.043376202,109871,,,,unlabeled
IG0001749,197311,5181,4056,459543,44.95,0.096400119,206548,,,,unlabeled
IG0001750,111352,6669,4261,49485,247.11,1.277154693,122282,,,,unlabeled
IG0001751,161999,9188,4969,2941,5989.66,13.43080585,176156,,,,unlabeled
IG0001752,86385,2036,3951,353073,26.16,0.035686671,92372,,,,unlabeled
IG0001753,176817,8547,1656,1331914,14.04,0.016067103,187020,,,,unlabeled
IG0001754,187416,7473,655,184464,106.01,0.091074681,195544,,,,unlabeled
IG0001755,127256,8074,195,1129936,11.99,0.043011286,135525,,,,unlabeled
IG0001756,33241,6497,3154,710974,6.03,0.136573208,42892,,,,unlabeled
IG0001757,30696,6271,3293,639652,6.29,0.061126988,40260,,,,unlabeled
IG0001758,107814,2150,3829,1466068,7.76,0.057705372,113793,,,,unlabeled
IG0001759,57300,6803,319,798658,8.07,0.097663831,64422,,,,unlabeled
IG0001760,67326,9140,55,198773,38.5,0.212805562,76521,,,,unlabeled
IG0001761,194154,7710,4122,307499,66.99,0.164878585,205986,,,,unlabeled
IG0001762,111436,3993,1193,784307,14.87,0.06298554,116622,,,,unlabeled
IG0001763,183012,1931,1487,1464731,12.73,0.027581856,186430,,,,unlabeled
IG0001764,91509,4281,4937,913456,11.03,0.061634058,100727,,,,unlabeled
IG0001765,175953,9460,4936,1252270,15.2,0.063724277,190349,,,,unlabeled
IG0001766,129138,5201,1415,680844,19.94,0.053756808,135754,,,,unlabeled
IG0001767,38004,340,1392,1019671,3.9,0.05089877,39736,,,,unlabeled
IG0001768,158112,8669,688,803446,20.84,0.031862751,167469,,,,unlabeled
IG0001769,2509,9389,3171,919343,1.64,0.091804691,15069,,,,unlabeled
IG0001770,65581,9922,3885,107845,73.61,0.296722148,79388,,,,unlabeled
IG0001771,44963,2391,2017,1605349,3.08,0.052574238,49371,,,,unlabeled
IG0001772,166649,3624,3756,1464499,11.88,0.004301812,174029,,,,unlabeled
IG0001773,113296,6104,2768,1033383,11.82,0.001161235,122168,,,,unlabeled
IG0001774,104915,7384,4705,1677866,6.97,0.009655121,117004,,,,unlabeled
IG0001775,90527,5854,1403,163296,59.88,0.451940035,97784,,,,unlabeled
IG0001776,81830,133,4766,1100272,7.88,0.025175593,86729,,,,unlabeled
IG0001777,79327,561,2470,810867,10.16,0.068691906,82358,,,,unlabeled
IG0001778,61802,3663,4296,791980,8.81,0.059092401,69761,,,,unlabeled
IG0001779,45998,8549,2107,1704997,3.32,0.015249294,56654,,,,unlabeled
IG0001780,133356,4783,3960,1744458,8.15,0.032101661,142099,,,,unlabeled
IG0001781,48882,1314,2185,1960245,2.67,0.030914503,52381,,,,unlabeled
IG0001782,169754,7512,2114,353950,50.68,0.093516033,179380,,,,unlabeled
IG0001783,49293,1991,4400,923123,6.03,0.056222194,55684,,,,unlabeled
IG0001784,125666,992,1050,213140,59.92,0.063338651,127708,,,,unlabeled
IG0001785,96307,5747,1733,834476,12.44,0.039066432,103787,,,,unlabeled
IG0001786,121070,8576,2083,1478034,8.91,0.067319155,131729,,,,unlabeled
IG0001787,128228,7888,4997,1679761,8.4,0.041970256,141113,,,,unlabeled
IG0001788,118483,1710,2607,1464044,8.39,0.025067553,122800,,,,unlabeled
IG0001789,7044,1640,2377,1920867,0.58,0.039513407,11061,,,,unlabeled
IG0001790,42537,7275,4888,489814,11.17,0.192113741,54700,,,,unlabeled
IG0001791,117209,1711,4744,1557432,7.94,0.058750559,123664,,,,unlabeled
IG0001792,48523,7769,4949,590541,10.37,0.143597142,61241,,,,unlabeled
IG0001793,172472,3986,4397,1490910,12.13,0.035347539,180855,,,,unlabeled
IG0001794,116073,4243,1286,293156,41.48,0.130306049,121602,,,,unlabeled
IG0001795,23984,3131,2441,1386169,2.13,0.017169624,29556,,,,unlabeled
IG0001796,26835,4460,1625,1270503,2.59,0.02865007,32920,,,,unlabeled
IG0001797,2677,9548,3416,460543,3.4,0.030616034,15641,,,,unlabeled
IG0001798,101931,6707,1091,1954091,5.62,0.001995813,109729,,,,unlabeled
IG0001799,170175,7817,2778,833513,21.69,0.000959793,180770,,,,unlabeled
IG0001800,27727,2423,1795,1391501,2.3,0.062306818,31945,,,,unlabeled
IG0001801,182983,4094,4770,1867820,10.27,0.02237903,191847,,,,unlabeled
IG0001802,91487,1254,2125,93038,101.96,0.036544208,94866,,,,unlabeled
IG0001803,178727,3367,4022,453564,41.03,0.055559965,186116,,,,unlabeled
IG0001804,44919,2669,3138,1076655,4.71,0.04931942,50726,,,,unlabeled
IG0001805,166956,2324,13,1276822,13.26,0.00430757,169293,,,,unlabeled
IG0001806,114161,8997,4480,4071,3135.3,19.87226726,127638,,,,unlabeled
IG0001807,193339,7085,2218,856783,23.65,0.098274592,202642,,,,unlabeled
IG0001808,136660,4901,1535,338633,42.26,0.24776085,143096,,,,unlabeled
IG0001809,25442,3302,489,1596457,1.83,0.002944019,29233,,,,unlabeled
IG0001810,174940,8959,2411,1546655,12.05,0.033620943,186310,,,,unlabeled
IG0001811,20414,1420,4284,621270,4.2,0.112028587,26118,,,,unlabeled
IG0001812,187848,754,2904,1824482,10.5,0.007837841,191506,,,,unlabeled
IG0001813,21392,6403,4928,1570784,2.08,0.000827612,32723,,,,unlabeled
IG0001814,24546,4353,567,1671457,1.76,0.059169934,29466,,,,unlabeled
IG0001815,69367,1448,2647,1678818,4.38,0.011138789,73462,,,,unlabeled
IG0001816,25515,3951,1766,970199,3.22,0.007627301,31232,,,,unlabeled
IG0001817,50026,4702,1871,20741,272.88,2.719251724,56599,,,,unlabeled
IG0001818,191082,8370,2974,1127226,17.96,0.006121221,202426,,,,unlabeled
IG0001819,67653,3128,3291,723191,10.24,0.026272451,74072,,,,unlabeled
IG0001820,47734,3994,811,535836,9.81,0.030979628,52539,,,,unlabeled
IG0001821,133421,3875,2806,1197489,11.7,0.072652024,140102,,,,unlabeled
IG0001822,174756,7331,4235,961042,19.39,0.005827009,186322,,,,unlabeled
IG0001823,172253,7460,2161,772997,23.53,0.128978508,181874,,,,unlabeled
IG0001824,5973,5330,4944,1825323,0.89,0.043444366,16247,,,,unlabeled
IG0001825,9202,5310,516,1148227,1.31,0.074375537,15028,,,,unlabeled
IG0001826,175069,1198,1596,1164318,15.28,0.026539141,177863,,,,unlabeled
IG0001827,119252,6369,2717,640248,20.05,0.001093326,128338,,,,unlabeled
IG0001828,89928,7085,1511,1522397,6.47,0.037375271,98524,,,,unlabeled
IG0001829,136702,981,1522,1659021,8.39,0.016817147,139205,,,,unlabeled
IG0001830,59659,4003,1136,1080714,6,0.064957056,64798,,,,unlabeled
IG0001831,74578,4115,3969,39249,210.61,1.811511121,82662,,,,unlabeled
IG0001832,124667,6959,2656,1433478,9.37,0.050925093,134282,,,,unlabeled
IG0001833,186469,5658,23,1234972,15.56,0.041215509,192150,,,,unlabeled
IG0001834,55231,9655,998,1682685,3.92,0.016640072,65884,,,,unlabeled
IG0001835,141480,5843,4156,730399,20.74,0.047782103,151479,,,,unlabeled
IG0001836,115770,5205,1990,346528,35.48,0.000865731,122965,,,,unlabeled
IG0001837,30325,5339,502,986531,3.67,0.016522542,36166,,,,unlabeled
IG0001838,93194,5905,4690,229781,45.17,0.365130276,103789,,,,unlabeled
IG0001839,6420,49,4885,293180,3.87,0.111194488,11354,,,,unlabeled
IG0001840,157761,5391,659,1661313,9.86,0.015168725,163811,,,,unlabeled
IG0001841,186933,6474,4760,1597759,12.4,0.028790324,198167,,,,unlabeled
IG0001842,51125,9497,645,1719165,3.56,0.0122734,61267,,,,unlabeled
IG0001843,75359,492,1284,531261,14.52,0.04310499,77135,,,,unlabeled
IG0001844,66098,6960,4832,1136361,6.85,0.048928114,77890,,,,unlabeled
IG0001845,96406,8532,1746,1719874,6.2,0.057446069,106684,,,,unlabeled
IG0001846,49617,6247,309,945216,5.94,0.065381881,56173,,,,unlabeled
IG0001847,66274,9017,1099,1761048,4.34,0.009994049,76390,,,,unlabeled
IG0001848,45125,4452,4145,1746023,3.08,0.048911154,53722,,,,unlabeled
IG0001849,46954,4411,1847,43347,122.76,0.332202921,53212,,,,unlabeled
IG0001850,137049,2024,105,1477754,9.42,0.001894767,139178,,,,unlabeled
IG0001851,48936,1644,4035,1562435,3.5,0.003008125,54615,,,,unlabeled
IG0001852,74942,6810,1564,1208704,6.89,0.062049931,83316,,,,unlabeled
IG0001853,81194,8487,864,887661,10.2,0.014194608,90545,,,,unlabeled
IG0001854,174347,4818,2138,1412912,12.83,0.007077582,181303,,,,unlabeled
IG0001855,135804,1146,1497,1043374,13.27,0.060764405,138447,,,,unlabeled
IG0001856,107091,8730,2602,1940931,6.1,0.012931938,118423,,,,unlabeled
IG0001857,54284,1970,4770,1697821,3.59,0.014371362,61024,,,,unlabeled
IG0001858,198212,8130,1045,730716,28.38,0.118513896,207387,,,,unlabeled
IG0001859,23200,5769,1416,762607,3.98,0.032257768,30385,,,,unlabeled
IG0001860,144476,1434,2148,300169,49.32,0.194223921,148058,,,,unlabeled
IG0001861,77790,6955,4936,1530873,5.86,0.062970606,89681,,,,unlabeled
IG0001862,175869,2794,3904,1102659,16.56,0.062576009,182567,,,,unlabeled
IG0001863,62396,2548,2452,763588,8.83,0.078183523,67396,,,,unlabeled
IG0001864,102232,2334,724,512911,20.53,0.083445276,105290,,,,unlabeled
IG0001865,35235,4527,4891,1711234,2.61,0.051892377,44653,,,,unlabeled
IG0001866,76524,6052,1413,1481118,5.67,0.05111004,83989,,,,unlabeled
IG0001867,78896,9732,4711,1845188,5.06,0.002330386,93339,,,,unlabeled
IG0001868,86302,6672,1665,1900712,4.98,0.025253694,94639,,,,unlabeled
IG0001869,186894,6343,4852,1189012,16.66,0.058704201,198089,,,,unlabeled
IG0001870,89733,8789,1929,1899207,5.29,0.041438348,100451,,,,unlabeled
IG0001871,28597,3841,2433,447342,7.8,0.037331617,34871,,,,unlabeled
IG0001872,125905,7042,980,1397356,9.58,0.033992769,133927,,,,unlabeled
IG0001873,121641,9496,238,1213587,10.83,0.075396325,131375,,,,unlabeled
IG0001874,80548,3030,3995,20378,429.74,2.350574149,87573,,,,unlabeled
IG0001875,103040,3861,4654,121193,92.05,0.399363,111555,,,,unlabeled
IG0001876,86791,9510,4270,1724215,5.83,0.03445046,100571,,,,unlabeled
IG0001877,52426,1800,2851,141983,40.2,0.099307664,57077,,,,unlabeled
IG0001878,135794,7597,3533,81748,179.73,0.627538288,146924,,,,unlabeled
IG0001879,76582,568,1780,583402,13.53,0.051765335,78930,,,,unlabeled
IG0001880,159302,754,1830,1100869,14.71,0.060770173,161886,,,,unlabeled
IG0001881,157784,4250,1896,880278,18.62,0.056913839,163930,,,,unlabeled
IG0001882,193802,717,3154,1400949,14.11,0.063171464,197673,,,,unlabeled
IG0001883,184812,9767,4471,1255637,15.85,0.015052121,199050,,,,unlabeled
IG0001884,150260,9523,3154,30554,533.28,0.216010997,162937,,,,unlabeled
IG0001885,109354,1246,377,1704380,6.51,0.045764442,110977,,,,unlabeled
IG0001886,108051,3333,4925,405042,28.72,0.028885893,116309,,,,unlabeled
IG0001887,53868,6382,2074,1106846,5.63,0.080408657,62324,,,,unlabeled
IG0001888,122592,8779,209,559409,23.52,0.005362803,131580,,,,unlabeled
IG0001889,90520,8170,3734,255227,40.13,0.238611119,102424,,,,unlabeled
IG0001890,125918,4890,779,1198821,10.98,0.076324989,131587,,,,unlabeled
IG0001891,106587,6800,4289,1852954,6.35,0.013114195,117676,,,,unlabeled
IG0001892,18105,1274,1959,109403,19.5,0.224856722,21338,,,,unlabeled
IG0001893,162610,5008,3703,477240,35.9,0.061813762,171321,,,,unlabeled
IG0001894,147780,5359,1365,1544336,10,0.062421649,154504,,,,unlabeled
IG0001895,56024,4186,2817,1641607,3.84,0.057687376,63027,,,,unlabeled
IG0001896,153601,9666,1048,1776789,9.25,0.020486394,164315,,,,unlabeled
IG0001897,186014,3408,2108,152558,125.55,0.089146423,191530,,,,unlabeled
IG0001898,60229,5470,980,783133,8.51,0.107899935,66679,,,,unlabeled
IG0001899,121034,4026,1059,110022,114.63,0.628965116,126119,,,,unlabeled
IG0001900,14335,8273,2617,1068849,2.36,0.03966884,25225,,,,unlabeled
IG0001901,134491,304,4398,589496,23.61,0.157252975,139193,,,,unlabeled
IG0001902,172292,4310,3498,132238,136.19,0.062009407,180100,,,,unlabeled
IG0001903,144764,6858,4774,1325223,11.8,0.027693452,156396,,,,unlabeled
IG0001904,9125,2758,597,1434192,0.87,0.057872307,12480,,,,unlabeled
IG0001905,49805,5863,1774,1005813,5.71,0.067408156,57442,,,,unlabeled
IG0001906,122230,6387,350,1481738,8.7,0.00040493,128967,,,,unlabeled
IG0001907,81245,7561,2656,884586,10.34,0.104116502,91462,,,,unlabeled
IG0001908,57022,7105,4739,1785802,3.86,0.05577326,68866,,,,unlabeled
IG0001909,157215,5794,4022,1669313,10.01,0.01815118,167031,,,,unlabeled
IG0001910,198957,8049,98,61271,338.01,0.138727946,207104,,,,unlabeled
IG0001911,168777,1874,2641,31935,542.64,2.915296696,173292,,,,unlabeled
IG0001912,64953,2151,209,1131051,5.95,0.083196956,67313,,,,unlabeled
IG0001913,23037,1181,4950,977169,2.98,0.051986913,29168,,,,unlabeled
IG0001914,54971,1682,2568,1627674,3.64,0.039749975,59221,,,,unlabeled
IG0001915,14997,5136,3021,334304,6.93,0.125634153,23154,,,,unlabeled
IG0001916,93918,9790,4875,1183052,9.18,0.00414183,108583,,,,unlabeled
IG0001917,151722,3017,1444,1932391,8.08,0.039743509,156183,,,,unlabeled
IG0001918,95363,1489,850,267146,36.57,0.357108098,97702,,,,unlabeled
IG0001919,95146,2960,1600,1759736,5.67,0.027901913,99706,,,,unlabeled
IG0001920,24528,3444,2443,1544574,1.97,0.03107653,30415,,,,unlabeled
IG0001921,2319,3086,104,676292,0.81,0.08398739,5509,,,,unlabeled
IG0001922,101204,6729,2419,791117,13.95,0.103903721,110352,,,,unlabeled
IG0001923,16839,2882,3192,444149,5.16,0.078352085,22913,,,,unlabeled
IG0001924,14274,5931,1945,748856,2.96,0.041396477,22150,,,,unlabeled
IG0001925,106544,5716,2988,464964,24.79,0.128612108,115248,,,,unlabeled
IG0001926,189188,1099,596,1299618,14.69,0.030316601,190883,,,,unlabeled
IG0001927,167157,3399,187,1712267,9.97,0.002511291,170743,,,,unlabeled
IG0001928,178331,6779,4327,1927835,9.83,0.015717113,189437,,,,unlabeled
IG0001929,7974,4028,3454,1162571,1.33,0.076984545,15456,,,,unlabeled
IG0001930,67180,718,3909,1800898,3.99,0.038092107,71807,,,,unlabeled
IG0001931,36618,6962,3138,720392,6.49,0.108135571,46718,,,,unlabeled
IG0001932,28327,9245,298,127674,29.66,0.240456162,37870,,,,unlabeled
IG0001933,89243,6119,953,901685,10.68,0.045803135,96315,,,,unlabeled
IG0001934,36296,2597,2677,1621999,2.56,0.050801511,41570,,,,unlabeled
IG0001935,101572,8540,2631,517053,21.8,0.133061794,112743,,,,unlabeled
IG0001936,116210,4857,2795,374533,33.07,0.10626567,123862,,,,unlabeled
IG0001937,94302,505,4271,1122607,8.83,0.017815674,99078,,,,unlabeled
IG0001938,137402,1310,480,1452855,9.58,0.027256677,139192,,,,unlabeled
IG0001939,14605,3978,4541,215786,10.72,0.318834401,23124,,,,unlabeled
IG0001940,9315,2979,1571,648530,2.14,0.13769602,13865,,,,unlabeled
IG0001941,104442,5048,4909,564006,20.28,0.002836849,114399,,,,unlabeled
IG0001942,191061,3696,3548,1155158,17.17,0.015236011,198305,,,,unlabeled
IG0001943,148465,2818,1102,110156,138.34,0.627292204,152385,,,,unlabeled
IG0001944,89071,8863,1076,844507,11.72,0.080283526,99010,,,,unlabeled
IG0001945,147377,1686,2200,838661,18.04,0.02217821,151263,,,,unlabeled
IG0001946,65163,6502,3375,354922,21.14,0.259493635,75040,,,,unlabeled
IG0001947,151281,1201,3612,33047,472.34,2.181741157,156094,,,,unlabeled
IG0001948,42223,6773,4968,1335650,4.04,0.073821735,53964,,,,unlabeled
IG0001949,61899,4267,35,336704,19.66,0.166615187,66201,,,,unlabeled
IG0001950,133624,9210,2292,190132,76.33,0.091515368,145126,,,,unlabeled
IG0001951,158976,3005,1130,46534,350.52,0.081660721,163111,,,,unlabeled
IG0001952,46077,8247,3513,907918,6.37,0.021147284,57837,,,,unlabeled
IG0001953,51253,9947,383,1642105,3.75,0.054503214,61583,,,,unlabeled
IG0001954,22341,8167,3474,563882,6.03,0.094878006,33982,,,,unlabeled
